run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
134;1300;0,0000;0,01250000000000000;0,01250000000000000;0,1612500000000000;0,1652579721781102;45;3;10;0;0,00;0,0;1;10;33;300;200;0,110000000000000;4,5
135;2800;1,0000;0,98249999999999993;0,01750000000000007;0,8089215686274510;0,1968814712599695;45;3;10;0;0,00;0,0;1;10;33;500;200;0,066000000000000;4,5
136;3200;1,0000;0,96464285714285714;0,03535714285714286;0,7846808510638298;0,1883694457803806;45;3;10;0;0,00;0,0;1;10;33;1000;200;0,033000000000000;4,5
137;800;0,0000;0,01200000000000000;0,01200000000000000;0,1810714285714286;0,1702619991414654;45;3;10;0;0,00;0,0;1;10;40;50;200;0,800000000000000;4,5
138;800;0,0000;0,02038461538461538;0,02038461538461538;0,1186363636363636;0,1620125055298262;45;3;10;0;0,00;0,0;1;10;40;100;200;0,400000000000000;4,5
139;1400;0,0000;0,01100000000000000;0,01100000000000000;0,1365000000000000;0,1299503953943884;45;3;10;0;0,00;0,0;1;10;40;150;200;0,266666666666667;4,5
140;1200;0,0000;0,01500000000000000;0,01500000000000000;0,2238235294117647;0,1923256467862898;45;3;10;0;0,00;0,0;1;10;40;200;200;0,200000000000000;4,5
141;1500;0,0000;0,01100000000000000;0,01100000000000000;0,2104761904761905;0,1666651190404336;45;3;10;0;0,00;0,0;1;10;40;250;200;0,160000000000000;4,5
142;4400;1,0000;0,93250000000000000;0,06750000000000000;0,7272549019607844;0,1537995894841407;45;3;10;0;0,00;0,0;1;10;40;300;200;0,133333333333333;4,5
143;NA;0,9265;NA;0,00000000000000000;0,6789215686274510;0,2276824844503639;45;3;10;0;0,00;0,0;1;10;40;500;200;0,080000000000000;4,5
144;4400;1,0000;0,95666666666666667;0,04333333333333333;0,7504901960784314;0,2021713503490561;45;3;10;0;0,00;0,0;1;10;40;1000;200;0,040000000000000;4,5
145;1300;0,0000;0,01714285714285714;0,01714285714285714;0,1153571428571429;0,1427502907270087;45;3;10;0;0,00;0,2;0;10;3;50;200;0,060000000000000;4,5
146;4200;0,0000;0,00812500000000000;0,00812500000000000;0,4550980392156863;0,2836185646181830;45;3;10;0;0,00;0,2;0;10;3;100;200;0,030000000000000;4,5
147;3300;1,0000;0,64382352941176468;0,35617647058823532;0,6273529411764706;0,2035886856904786;45;3;10;0;0,00;0,2;0;10;3;150;200;0,020000000000000;4,5
148;1900;1,0000;0,97928571428571431;0,02071428571428569;0,7966666666666666;0,1710263137648707;45;3;10;0;0,00;0,2;0;10;3;200;200;0,015000000000000;4,5
149;1900;1,0000;0,96531250000000002;0,03468749999999998;0,8291666666666666;0,1810860095566271;45;3;10;0;0,00;0,2;0;10;3;250;200;0,012000000000000;4,5
150;1600;1,0000;0,96735294117647053;0,03264705882352947;0,8344117647058823;0,1951951808966509;45;3;10;0;0,00;0,2;0;10;3;300;200;0,010000000000000;4,5
151;1900;1,0000;0,98937500000000000;0,01062500000000000;0,7714285714285715;0,2169692636657584;45;3;10;0;0,00;0,2;0;10;3;500;200;0,006000000000000;4,5
152;1600;1,0000;0,97299999999999998;0,02700000000000002;0,8111363636363637;0,1575552194823998;45;3;10;0;0,00;0,2;0;10;3;1000;200;0,003000000000000;4,5
153;900;0,0000;0,01000000000000000;0,01000000000000000;0,1607142857142857;0,1705517871143896;45;3;10;0;0,00;0,2;0;10;6;50;200;0,120000000000000;4,5
154;NA;0,7045;NA;0,00000000000000000;0,4945098039215686;0,1207445853939662;45;3;10;0;0,00;0,2;0;10;6;100;200;0,060000000000000;4,5
155;1700;0,0000;0,01250000000000000;0,01250000000000000;0,1514583333333333;0,1330370916459887;45;3;10;0;0,00;0,2;0;10;6;150;200;0,040000000000000;4,5
156;3400;1,0000;0,98499999999999999;0,01500000000000001;0,7922222222222223;0,1879904360344005;45;3;10;0;0,00;0,2;0;10;6;200;200;0,030000000000000;4,5
157;2200;1,0000;0,98899999999999999;0,01100000000000001;0,6953571428571429;0,2441194629055868;45;3;10;0;0,00;0,2;0;10;6;250;200;0,024000000000000;4,5
158;2900;1,0000;0,98624999999999996;0,01375000000000004;0,7447619047619047;0,2484904483146192;45;3;10;0;0,00;0,2;0;10;6;300;200;0,020000000000000;4,5
159;2100;1,0000;0,97192307692307689;0,02807692307692311;0,8244285714285714;0,1833021109140487;45;3;10;0;0,00;0,2;0;10;6;500;200;0,012000000000000;4,5
160;1700;1,0000;0,98249999999999993;0,01750000000000007;0,7998076923076923;0,1997021821074110;45;3;10;0;0,00;0,2;0;10;6;1000;200;0,006000000000000;4,5
161;1200;0,0000;0,00500000000000000;0,00500000000000000;0,2465625000000000;0,1941882141119795;45;3;10;0;0,00;0,2;0;10;9;50;200;0,180000000000000;4,5
162;3200;0,0000;0,00625000000000000;0,00625000000000000;0,3067567567567568;0,1853233518603221;45;3;10;0;0,00;0,2;0;10;9;100;200;0,090000000000000;4,5
163;2600;0,0000;0,01055555555555556;0,01055555555555556;0,2383333333333333;0,1921271900144723;45;3;10;0;0,00;0,2;0;10;9;150;200;0,060000000000000;4,5
