run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
390;800;0,0000;0,00583333333333333;0,00583333333333333;0,1393333333333333;0,1591255868204494;0,8;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,08
401;1600;0,0000;0,01000000000000000;0,01000000000000000;0,2000000000000000;0,1607875355210949;0,8;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,08
402;1300;0,0000;0,00875000000000000;0,00875000000000000;0,1805555555555556;0,1467980694784995;0,8;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,08
403;2000;0,0000;0,00750000000000000;0,00750000000000000;0,2029032258064516;0,1811802702354223;0,8;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,08
404;2800;0,0000;0,01000000000000000;0,01000000000000000;0,2313414634146342;0,1837322249574224;0,8;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,08
405;1300;0,0000;0,00833333333333333;0,00833333333333333;0,1605882352941176;0,1488485215006893;0,8;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,08
416;3200;1,0000;0,97083333333333333;0,02916666666666667;0,7713725490196078;0,2111067939015051;0,8;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,08
417;NA;0,2320;NA;0,00000000000000000;0,3676470588235294;0,0917297821930068;0,8;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,08
418;4100;0,0000;0,01250000000000000;0,01250000000000000;0,3714583333333333;0,2180644018021587;0,8;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,08
419;NA;0,1180;NA;0,00000000000000000;0,2261764705882353;0,1464601933471826;0,8;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,08
420;2600;1,0000;0,98624999999999996;0,01375000000000004;0,7329032258064516;0,1822167856956304;0,8;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,08
431;500;0,0000;0,00666666666666667;0,00666666666666667;0,1388888888888889;0,1753528189425853;1,2;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,12
432;500;0,0000;0,00964285714285714;0,00964285714285714;0,0627500000000000;0,1153538606111418;1,2;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,12
433;500;0,0000;0,01000000000000000;0,01000000000000000;0,0958333333333333;0,1359952093630396;1,2;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,12
434;600;0,0000;0,00571428571428571;0,00571428571428571;0,0889285714285714;0,1385387833983484;1,2;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,12
435;500;0,0000;0,01200000000000000;0,01200000000000000;0,1095454545454545;0,1481967365608053;1,2;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,12
446;600;0,0000;0,01458333333333333;0,01458333333333333;0,0778947368421053;0,1215217834778980;1,2;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,12
447;500;0,0000;0,01111111111111111;0,01111111111111111;0,0966666666666667;0,1589661539298164;1,2;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,12
448;500;0,0000;0,01000000000000000;0,01000000000000000;0,0896428571428571;0,1379724650026269;1,2;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,12
449;500;0,0000;0,01000000000000000;0,01000000000000000;0,1488888888888889;0,1707296433286004;1,2;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,12
450;600;0,0000;0,00833333333333333;0,00833333333333333;0,1490000000000000;0,1701274032404343;1,2;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,12
461;600;0,0000;0,01166666666666667;0,01166666666666667;0,1645000000000000;0,1837638883640272;1,2;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,12
462;600;0,0000;0,01285714285714286;0,01285714285714286;0,1025000000000000;0,1417982043935351;1,2;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,12
463;600;0,0000;0,00250000000000000;0,00250000000000000;0,1905555555555556;0,1973012361283573;1,2;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,12
464;600;0,0000;0,00714285714285714;0,00714285714285714;0,1032142857142857;0,1498666990112462;1,2;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,12
465;600;0,0000;0,00833333333333333;0,00833333333333333;0,1080769230769231;0,1380449573740753;1,2;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,12
476;700;0,0000;0,01550000000000000;0,01550000000000000;0,0930555555555556;0,1287169590829257;1,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,12
477;700;0,0000;0,01050000000000000;0,01050000000000000;0,0947222222222222;0,1413950683704249;1,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,12
478;700;0,0000;0,00800000000000000;0,00800000000000000;0,1442307692307692;0,1718144123980649;1,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,12
479;700;0,0000;0,01666666666666667;0,01666666666666667;0,1229411764705882;0,1641270356264604;1,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,12
480;700;0,0000;0,01166666666666667;0,01166666666666667;0,1450000000000000;0,1766896453367621;1,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,12
491;1000;0,0000;0,01083333333333333;0,01083333333333333;0,1291176470588235;0,1499711982152495;1,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,12
492;800;0,0000;0,00500000000000000;0,00500000000000000;0,1511538461538462;0,1646606845171033;1,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,12
493;1500;0,0000;0,01250000000000000;0,01250000000000000;0,2277777777777778;0,1842410682823731;1,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,12
494;1500;0,0000;0,01233333333333333;0,01233333333333333;0,1350000000000000;0,1719253714067046;1,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,12
495;900;0,0000;0,00857142857142857;0,00857142857142857;0,1626470588235294;0,1799489306638381;1,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,12
