X;run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
24950;24950;NA;0,4795;NA;0,00000000000000000;0,5003921568627450;0,0671553656624316;2,5;3;10;1;0;0,2;0,5;10;25;100;200;0,2500000000000000;0,25
24953;24953;NA;0,3980;NA;0,00000000000000000;0,5617647058823531;0,1106337359461920;2,5;3;10;1;0;0,2;0,5;10;25;150;200;0,1666666666666667;0,25
24956;24956;2800;1,0000;0,98875000000000002;0,01125000000000000;0,7575757575757580;0,1582132718640870;2,5;3;10;1;0;0,2;0,5;10;25;250;200;0,1000000000000000;0,25
24959;24959;1200;1,0000;0,97599999999999998;0,02400000000000000;0,7900000000000000;0,1842951596823770;2,5;3;10;1;0;0,2;0,5;10;25;450;200;0,0555555555555556;0,25
24962;24962;NA;0,3990;NA;0,00000000000000000;0,4827450980392160;0,0757450574327474;2,5;3;10;1;0;0,2;0,5;10;30;100;200;0,3000000000000000;0,25
24965;24965;3200;1,0000;0,98285714285714298;0,01714285714285710;0,8068750000000000;0,1606105638030330;2,5;3;10;1;0;0,2;0,5;10;30;150;200;0,2000000000000000;0,25
24968;24968;3900;1,0000;0,98409090909090902;0,01590909090909090;0,7957843137254900;0,1806913737537560;2,5;3;10;1;0;0,2;0,5;10;30;250;200;0,1200000000000000;0,25
24971;24971;1600;1,0000;0,99050000000000005;0,00950000000000006;0,7738888888888890;0,2508153371174370;2,5;3;10;1;0;0,2;0,5;10;30;450;200;0,0666666666666667;0,25
24974;24974;NA;0,6650;NA;0,00000000000000000;0,6712745098039220;0,0748855335646005;2,5;3;10;1;0;0,2;0,5;10;40;100;200;0,4000000000000000;0,25
24977;24977;NA;0,5475;NA;0,00000000000000000;0,5114705882352940;0,0523287121726405;2,5;3;10;1;0;0,2;0,5;10;40;150;200;0,2666666666666667;0,25
24980;24980;NA;0,7205;NA;0,00000000000000000;0,6551960784313730;0,0924768121439841;2,5;3;10;1;0;0,2;0,5;10;40;250;200;0,1600000000000000;0,25
24983;24983;3200;1,0000;0,97999999999999998;0,02000000000000000;0,7976190476190480;0,1708059735604960;2,5;3;10;1;0;0,2;0,5;10;40;450;200;0,0888888888888889;0,25
24986;24986;2800;1,0000;0,96583333333333299;0,03416666666666670;0,7848936170212770;0,1925980534059550;2,5;3;10;1;0;0,2;1,0;10;5;100;200;0,0500000000000000;0,25
24989;24989;4100;1,0000;0,97357142857142898;0,02642857142857150;0,7032653061224490;0,2121947587624600;2,5;3;10;1;0;0,2;1,0;10;5;150;200;0,0333333333333333;0,25
24992;24992;800;1,0000;0,99124999999999996;0,00875000000000004;0,8864285714285710;0,1693970399471520;2,5;3;10;1;0;0,2;1,0;10;5;250;200;0,0200000000000000;0,25
24995;24995;900;1,0000;0,98821428571428604;0,01178571428571430;0,8991666666666670;0,1439101974410990;2,5;3;10;1;0;0,2;1,0;10;5;450;200;0,0111111111111111;0,25
24998;24998;NA;0,4675;NA;0,00000000000000000;0,5928431372549020;0,1030643240988890;2,5;3;10;1;0;0,2;1,0;10;10;100;200;0,1000000000000000;0,25
25001;25001;900;1,0000;0,97312500000000002;0,02687500000000000;0,8913461538461540;0,1433775274742010;2,5;3;10;1;0;0,2;1,0;10;10;150;200;0,0666666666666667;0,25
25004;25004;2000;1,0000;0,98041666666666705;0,01958333333333340;0,8415151515151520;0,1619678056768000;2,5;3;10;1;0;0,2;1,0;10;10;250;200;0,0400000000000000;0,25
25007;25007;900;1,0000;0,98583333333333301;0,01416666666666670;0,8093750000000000;0,2164014402293420;2,5;3;10;1;0;0,2;1,0;10;10;450;200;0,0222222222222222;0,25
25010;25010;3200;1,0000;0,89527777777777795;0,10472222222222199;0,8059803921568630;0,1224949778882510;2,5;3;10;1;0;0,2;1,0;10;15;100;200;0,1500000000000000;0,25
25013;25013;1300;1,0000;0,98447368421052595;0,01552631578947370;0,8757575757575760;0,1780279174566150;2,5;3;10;1;0;0,2;1,0;10;15;150;200;0,1000000000000000;0,25
25016;25016;1400;1,0000;0,98083333333333300;0,01916666666666670;0,8345238095238100;0,1436219408891340;2,5;3;10;1;0;0,2;1,0;10;15;250;200;0,0600000000000000;0,25
25019;25019;700;1,0000;0,99050000000000005;0,00950000000000006;0,8827777777777780;0,1659484525052550;2,5;3;10;1;0;0,2;1,0;10;15;450;200;0,0333333333333333;0,25
25022;25022;2100;1,0000;0,97750000000000004;0,02250000000000000;0,8276666666666670;0,1446501923984880;2,5;3;10;1;0;0,2;1,0;10;25;100;200;0,2500000000000000;0,25
25025;25025;1900;1,0000;0,96961538461538499;0,03038461538461550;0,8459090909090911;0,1348694655111850;2,5;3;10;1;0;0,2;1,0;10;25;150;200;0,1666666666666667;0,25
25028;25028;NA;0,8880;NA;0,00000000000000000;0,8163725490196080;0,0905929270493704;2,5;3;10;1;0;0,2;1,0;10;25;250;200;0,1000000000000000;0,25
25031;25031;1000;1,0000;0,98750000000000004;0,01250000000000000;0,7896666666666670;0,2009216857621990;2,5;3;10;1;0;0,2;1,0;10;25;450;200;0,0555555555555556;0,25
25034;25034;NA;0,4280;NA;0,00000000000000000;0,4793137254901960;0,0659546784378723;2,5;3;10;1;0;0,2;1,0;10;30;100;200;0,3000000000000000;0,25
25037;25037;NA;0,6590;NA;0,00000000000000000;0,6175490196078430;0,0640887864530107;2,5;3;10;1;0;0,2;1,0;10;30;150;200;0,2000000000000000;0,25
25040;25040;2400;1,0000;0,96666666666666701;0,03333333333333330;0,8204054054054050;0,1641915310205090;2,5;3;10;1;0;0,2;1,0;10;30;250;200;0,1200000000000000;0,25
25043;25043;1200;1,0000;0,98833333333333295;0,01166666666666670;0,8407894736842110;0,1606347060006950;2,5;3;10;1;0;0,2;1,0;10;30;450;200;0,0666666666666667;0,25
25046;25046;NA;0,7895;NA;0,00000000000000000;0,6994117647058820;0,0880491173085996;2,5;3;10;1;0;0,2;1,0;10;40;100;200;0,4000000000000000;0,25
25049;25049;NA;0,8285;NA;0,00000000000000000;0,6777450980392160;0,1087902280790430;2,5;3;10;1;0;0,2;1,0;10;40;150;200;0,2666666666666667;0,25
25052;25052;NA;0,7745;NA;0,00000000000000000;0,6421568627450980;0,0964067160625274;2,5;3;10;1;0;0,2;1,0;10;40;250;200;0,1600000000000000;0,25
25055;25055;2100;1,0000;0,88431034482758597;0,11568965517241400;0,7936274509803920;0,1641130050647190;2,5;3;10;1;0;0,2;1,0;10;40;450;200;0,0888888888888889;0,25
25058;25058;NA;0,1835;NA;0,00000000000000000;0,2525490196078430;0,1293304780359970;2,5;3;10;1;0;0,4;0,0;10;5;100;200;0,0500000000000000;0,25
25061;25061;1200;1,0000;0,98375000000000001;0,01625000000000000;0,8294117647058820;0,1554718860532060;2,5;3;10;1;0;0,4;0,0;10;5;150;200;0,0333333333333333;0,25
25064;25064;1200;1,0000;0,98499999999999999;0,01500000000000000;0,7917647058823530;0,2004911249319300;2,5;3;10;1;0;0,4;0,0;10;5;250;200;0,0200000000000000;0,25
25067;25067;700;1,0000;0,98499999999999999;0,01500000000000000;0,8266666666666670;0,1763433290401700;2,5;3;10;1;0;0,4;0,0;10;5;450;200;0,0111111111111111;0,25
25070;25070;NA;0,3620;NA;0,00000000000000000;0,4142156862745100;0,0864544536100923;2,5;3;10;1;0;0,4;0,0;10;10;100;200;0,1000000000000000;0,25
25073;25073;NA;0,7990;NA;0,00000000000000000;0,7214705882352940;0,0796008424430738;2,5;3;10;1;0;0,4;0,0;10;10;150;200;0,0666666666666667;0,25
25076;25076;NA;0,7665;NA;0,00000000000000000;0,6955882352941180;0,1039261615707210;2,5;3;10;1;0;0,4;0,0;10;10;250;200;0,0400000000000000;0,25
25079;25079;1200;1,0000;0,99071428571428599;0,00928571428571434;0,8547500000000000;0,1605293463907190;2,5;3;10;1;0;0,4;0,0;10;10;450;200;0,0222222222222222;0,25
25082;25082;2600;1,0000;0,97299999999999998;0,02700000000000000;0,8077027027027029;0,1559005852859200;2,5;3;10;1;0;0,4;0,0;10;15;100;200;0,1500000000000000;0,25
25085;25085;NA;0,6920;NA;0,00000000000000000;0,6155882352941180;0,0856717401412130;2,5;3;10;1;0;0,4;0,0;10;15;150;200;0,1000000000000000;0,25
25088;25088;NA;0,8585;NA;0,00000000000000000;0,6899019607843140;0,1191616137691930;2,5;3;10;1;0;0,4;0,0;10;15;250;200;0,0600000000000000;0,25
25091;25091;1000;1,0000;0,98624999999999996;0,01375000000000000;0,8734782608695650;0,1666476603128500;2,5;3;10;1;0;0,4;0,0;10;15;450;200;0,0333333333333333;0,25
25094;25094;NA;0,7555;NA;0,00000000000000000;0,6602941176470590;0,0828698483448949;2,5;3;10;1;0;0,4;0,0;10;25;100;200;0,2500000000000000;0,25
25097;25097;NA;0,7975;NA;0,00000000000000000;0,5923529411764710;0,1508918584323770;2,5;3;10;1;0;0,4;0,0;10;25;150;200;0,1666666666666667;0,25
25100;25100;NA;0,7450;NA;0,00000000000000000;0,6776470588235290;0,1035439662229360;2,5;3;10;1;0;0,4;0,0;10;25;250;200;0,1000000000000000;0,25
25103;25103;NA;0,6015;NA;0,00000000000000000;0,6520588235294120;0,1068979722473170;2,5;3;10;1;0;0,4;0,0;10;25;450;200;0,0555555555555556;0,25
25106;25106;NA;0,1440;NA;0,00000000000000000;0,2745098039215690;0,0993843795672176;2,5;3;10;1;0;0,4;0,0;10;30;100;200;0,3000000000000000;0,25
25109;25109;3600;0,0000;0,13500000000000001;0,13500000000000001;0,2444117647058820;0,1204352401036490;2,5;3;10;1;0;0,4;0,0;10;30;150;200;0,2000000000000000;0,25
25112;25112;NA;0,6105;NA;0,00000000000000000;0,4526470588235290;0,1250374061678200;2,5;3;10;1;0;0,4;0,0;10;30;250;200;0,1200000000000000;0,25
25115;25115;NA;0,7265;NA;0,00000000000000000;0,6691176470588230;0,0921233188848130;2,5;3;10;1;0;0,4;0,0;10;30;450;200;0,0666666666666667;0,25
25118;25118;4400;1,0000;0,96916666666666695;0,03083333333333340;0,7790196078431370;0,1617962286576640;2,5;3;10;1;0;0,4;0,0;10;40;100;200;0,4000000000000000;0,25
25121;25121;NA;0,1620;NA;0,00000000000000000;0,3273529411764710;0,1343255483561350;2,5;3;10;1;0;0,4;0,0;10;40;150;200;0,2666666666666667;0,25
25124;25124;NA;0,4610;NA;0,00000000000000000;0,4032352941176470;0,0726967917408448;2,5;3;10;1;0;0,4;0,0;10;40;250;200;0,1600000000000000;0,25
25127;25127;NA;0,8555;NA;0,00000000000000000;0,7024509803921570;0,1241304658374390;2,5;3;10;1;0;0,4;0,0;10;40;450;200;0,0888888888888889;0,25
25130;25130;NA;0,5625;NA;0,00000000000000000;0,5741176470588240;0,0642005131003868;2,5;3;10;1;0;0,4;0,5;10;5;100;200;0,0500000000000000;0,25
25133;25133;3000;0,0000;0,08100000000000000;0,08100000000000000;0,1967647058823530;0,1321394094485510;2,5;3;10;1;0;0,4;0,5;10;5;150;200;0,0333333333333333;0,25
25136;25136;1100;1,0000;0,98115384615384604;0,01884615384615380;0,8992000000000000;0,1416030249206090;2,5;3;10;1;0;0,4;0,5;10;5;250;200;0,0200000000000000;0,25
25139;25139;2200;1,0000;0,98083333333333300;0,01916666666666670;0,7151724137931030;0,2269812876122350;2,5;3;10;1;0;0,4;0,5;10;5;450;200;0,0111111111111111;0,25
25142;25142;NA;0,8295;NA;0,00000000000000000;0,6420588235294120;0,1799254747682720;2,5;3;10;1;0;0,4;0,5;10;10;100;200;0,1000000000000000;0,25
25145;25145;1700;1,0000;0,98031250000000003;0,01968750000000000;0,8505882352941180;0,1694722856840410;2,5;3;10;1;0;0,4;0,5;10;10;150;200;0,0666666666666667;0,25
25148;25148;2700;1,0000;0,67804347826086997;0,32195652173912997;0,6676470588235290;0,1690069612210590;2,5;3;10;1;0;0,4;0,5;10;10;250;200;0,0400000000000000;0,25
25151;25151;3200;1,0000;0,97916666666666696;0,02083333333333340;0,7750000000000000;0,1955928908405630;2,5;3;10;1;0;0,4;0,5;10;10;450;200;0,0222222222222222;0,25
25154;25154;NA;0,1365;NA;0,00000000000000000;0,2482352941176470;0,0936152953817471;2,5;3;10;1;0;0,4;0,5;10;15;100;200;0,1500000000000000;0,25
25157;25157;1700;1,0000;0,98423076923076902;0,01576923076923080;0,8345161290322580;0,1740371360692390;2,5;3;10;1;0;0,4;0,5;10;15;150;200;0,1000000000000000;0,25
25160;25160;2100;1,0000;0,96862068965517201;0,03137931034482770;0,8552941176470590;0,1818912085965290;2,5;3;10;1;0;0,4;0,5;10;15;250;200;0,0600000000000000;0,25
25163;25163;1200;1,0000;0,98499999999999999;0,01500000000000000;0,8418421052631579;0,1613589040196810;2,5;3;10;1;0;0,4;0,5;10;15;450;200;0,0333333333333333;0,25
25166;25166;3700;1,0000;0,97461538461538499;0,02538461538461540;0,7924509803921570;0,1523199676635330;2,5;3;10;1;0;0,4;0,5;10;25;100;200;0,2500000000000000;0,25
25169;25169;2600;1,0000;0,96666666666666701;0,03333333333333330;0,8091025641025640;0,1439886316550160;2,5;3;10;1;0;0,4;0,5;10;25;150;200;0,1666666666666667;0,25
25172;25172;NA;0,6585;NA;0,00000000000000000;0,5858823529411770;0,1114302736349190;2,5;3;10;1;0;0,4;0,5;10;25;250;200;0,1000000000000000;0,25
25175;25175;NA;0,7570;NA;0,00000000000000000;0,5996078431372550;0,1125426280893370;2,5;3;10;1;0;0,4;0,5;10;25;450;200;0,0555555555555556;0,25
25178;25178;4000;1,0000;0,99142857142857099;0,00857142857142856;0,7792708333333330;0,1545790081786770;2,5;3;10;1;0;0,4;0,5;10;30;100;200;0,3000000000000000;0,25
25181;25181;4800;1,0000;0,97250000000000003;0,02750000000000010;0,7900980392156860;0,1192958096333580;2,5;3;10;1;0;0,4;0,5;10;30;150;200;0,2000000000000000;0,25
25184;25184;NA;0,3970;NA;0,00000000000000000;0,4425490196078430;0,0714938637158435;2,5;3;10;1;0;0,4;0,5;10;30;250;200;0,1200000000000000;0,25
25187;25187;3600;1,0000;0,91535714285714298;0,08464285714285710;0,8135294117647059;0,1398366694313300;2,5;3;10;1;0;0,4;0,5;10;30;450;200;0,0666666666666667;0,25
25190;25190;NA;0,1105;NA;0,00000000000000000;0,3265686274509800;0,1502813700898370;2,5;3;10;1;0;0,4;0,5;10;40;100;200;0,4000000000000000;0,25
25193;25193;NA;0,8830;NA;0,00000000000000000;0,6471568627450980;0,1771644854420910;2,5;3;10;1;0;0,4;0,5;10;40;150;200;0,2666666666666667;0,25
25196;25196;NA;0,7860;NA;0,00000000000000000;0,6966666666666670;0,1169344545746320;2,5;3;10;1;0;0,4;0,5;10;40;250;200;0,1600000000000000;0,25
25199;25199;NA;0,8760;NA;0,00000000000000000;0,6876470588235289;0,1404505355674250;2,5;3;10;1;0;0,4;0,5;10;40;450;200;0,0888888888888889;0,25
25202;25202;1300;1,0000;0,98777777777777798;0,01222222222222220;0,8993750000000000;0,1466494063646250;2,5;3;10;1;0;0,4;1,0;10;5;100;200;0,0500000000000000;0,25
25205;25205;800;1,0000;0,98999999999999999;0,01000000000000000;0,8623333333333330;0,1668496614434970;2,5;3;10;1;0;0,4;1,0;10;5;150;200;0,0333333333333333;0,25
25208;25208;1500;1,0000;0,98071428571428598;0,01928571428571440;0,8223913043478260;0,1666438060738140;2,5;3;10;1;0;0,4;1,0;10;5;250;200;0,0200000000000000;0,25
25211;25211;1500;1,0000;0,98769230769230798;0,01230769230769240;0,8675862068965520;0,1702761448860100;2,5;3;10;1;0;0,4;1,0;10;5;450;200;0,0111111111111111;0,25
25214;25214;2500;1,0000;0,97562499999999996;0,02437500000000000;0,8492857142857140;0,1631233688025030;2,5;3;10;1;0;0,4;1,0;10;10;100;200;0,1000000000000000;0,25
25217;25217;NA;0,8490;NA;0,00000000000000000;0,7673529411764710;0,0970069736729091;2,5;3;10;1;0;0,4;1,0;10;10;150;200;0,0666666666666667;0,25
25220;25220;1300;1,0000;0,98999999999999999;0,01000000000000000;0,8305263157894740;0,1653774700566530;2,5;3;10;1;0;0,4;1,0;10;10;250;200;0,0400000000000000;0,25
25223;25223;1700;1,0000;0,98583333333333301;0,01416666666666670;0,8420833333333330;0,1511399917343170;2,5;3;10;1;0;0,4;1,0;10;10;450;200;0,0222222222222222;0,25
25226;25226;2500;1,0000;0,97142857142857097;0,02857142857142860;0,8062121212121210;0,1720648056648570;2,5;3;10;1;0;0,4;1,0;10;15;100;200;0,1500000000000000;0,25
25229;25229;1900;1,0000;0,98250000000000004;0,01750000000000010;0,7680357142857140;0,1906778322571500;2,5;3;10;1;0;0,4;1,0;10;15;150;200;0,1000000000000000;0,25
25232;25232;2600;1,0000;0,96750000000000003;0,03250000000000000;0,8729411764705880;0,1377395239957950;2,5;3;10;1;0;0,4;1,0;10;15;250;200;0,0600000000000000;0,25
25235;25235;3700;1,0000;0,97454545454545405;0,02545454545454550;0,8332653061224490;0,1480904531457890;2,5;3;10;1;0;0,4;1,0;10;15;450;200;0,0333333333333333;0,25
25238;25238;NA;0,6800;NA;0,00000000000000000;0,5383333333333330;0,1054687947530770;2,5;3;10;1;0;0,4;1,0;10;25;100;200;0,2500000000000000;0,25
25241;25241;NA;0,3855;NA;0,00000000000000000;0,4092156862745100;0,0935434260064255;2,5;3;10;1;0;0,4;1,0;10;25;150;200;0,1666666666666667;0,25
25244;25244;NA;0,8580;NA;0,00000000000000000;0,6865686274509800;0,1670314048198080;2,5;3;10;1;0;0,4;1,0;10;25;250;200;0,1000000000000000;0,25
25247;25247;3900;1,0000;0,96090909090909105;0,03909090909090910;0,7447058823529410;0,2109464665850220;2,5;3;10;1;0;0,4;1,0;10;25;450;200;0,0555555555555556;0,25
25250;25250;NA;0,8445;NA;0,00000000000000000;0,6895098039215690;0,1212363596532030;2,5;3;10;1;0;0,4;1,0;10;30;100;200;0,3000000000000000;0,25
25253;25253;NA;0,2650;NA;0,00000000000000000;0,2457843137254900;0,1112761095160130;2,5;3;10;1;0;0,4;1,0;10;30;150;200;0,2000000000000000;0,25
25256;25256;NA;0,7865;NA;0,00000000000000000;0,7533333333333330;0,1003875822333950;2,5;3;10;1;0;0,4;1,0;10;30;250;200;0,1200000000000000;0,25
25259;25259;NA;0,5470;NA;0,00000000000000000;0,5642156862745100;0,0887601968734838;2,5;3;10;1;0;0,4;1,0;10;30;450;200;0,0666666666666667;0,25
25262;25262;NA;0,7395;NA;0,00000000000000000;0,6879411764705879;0,1035962184183780;2,5;3;10;1;0;0,4;1,0;10;40;100;200;0,4000000000000000;0,25
25265;25265;NA;0,8590;NA;0,00000000000000000;0,7187254901960780;0,1478980836158970;2,5;3;10;1;0;0,4;1,0;10;40;150;200;0,2666666666666667;0,25
25268;25268;NA;0,2400;NA;0,00000000000000000;0,3296078431372550;0,0678147707896657;2,5;3;10;1;0;0,4;1,0;10;40;250;200;0,1600000000000000;0,25
25271;25271;NA;0,5195;NA;0,00000000000000000;0,5462745098039220;0,0455833646987023;2,5;3;10;1;0;0,4;1,0;10;40;450;200;0,0888888888888889;0,25
25922;25922;1000;1,0000;0,98607142857142904;0,01392857142857140;0,8754000000000000;0,1747195371636120;2,5;7;10;1;0;0,0;0,0;10;5;100;200;0,0500000000000000;0,25
25925;25925;1100;1,0000;0,98875000000000002;0,01125000000000000;0,7887500000000000;0,1781151313055690;2,5;7;10;1;0;0,0;0,0;10;5;150;200;0,0333333333333333;0,25
25928;25928;800;1,0000;0,98464285714285704;0,01535714285714280;0,9398039215686270;0,1231136092571160;2,5;7;10;1;0;0,0;0,0;10;5;250;200;0,0200000000000000;0,25
25931;25931;800;1,0000;0,98999999999999999;0,01000000000000000;0,8446875000000000;0,1857369892258050;2,5;7;10;1;0;0,0;0,0;10;5;450;200;0,0111111111111111;0,25
25934;25934;1000;1,0000;0,98545454545454503;0,01454545454545450;0,8561363636363640;0,1859463044497740;2,5;7;10;1;0;0,0;0,0;10;10;100;200;0,1000000000000000;0,25
25937;25937;1100;1,0000;0,99500000000000000;0,00500000000000000;0,7806666666666670;0,1983491390260640;2,5;7;10;1;0;0,0;0,0;10;10;150;200;0,0666666666666667;0,25
25940;25940;800;1,0000;0,98571428571428599;0,01428571428571430;0,8440625000000000;0,1834231787424920;2,5;7;10;1;0;0,0;0,0;10;10;250;200;0,0400000000000000;0,25
25943;25943;900;1,0000;0,98975609756097604;0,01024390243902440;0,9548039215686270;0,0945090513353812;2,5;7;10;1;0;0,0;0,0;10;10;450;200;0,0222222222222222;0,25
25946;25946;1600;1,0000;0,98499999999999999;0,01500000000000000;0,7395652173913040;0,2359984256663510;2,5;7;10;1;0;0,0;0,0;10;15;100;200;0,1500000000000000;0,25
25949;25949;1200;1,0000;0,98722222222222200;0,01277777777777780;0,8559090909090910;0,1571444313183650;2,5;7;10;1;0;0,0;0,0;10;15;150;200;0,1000000000000000;0,25
25952;25952;900;1,0000;0,99299999999999999;0,00700000000000001;0,7966666666666670;0,2083666640004270;2,5;7;10;1;0;0,0;0,0;10;15;250;200;0,0600000000000000;0,25
25955;25955;700;1,0000;0,98499999999999999;0,01500000000000000;0,8430000000000000;0,2018025909503780;2,5;7;10;1;0;0,0;0,0;10;15;450;200;0,0333333333333333;0,25
25958;25958;2500;1,0000;0,99083333333333301;0,00916666666666666;0,7631250000000001;0,1891779755986750;2,5;7;10;1;0;0,0;0,0;10;25;100;200;0,2500000000000000;0,25
25961;25961;1300;1,0000;0,98444444444444401;0,01555555555555550;0,8045652173913040;0,1948945696540370;2,5;7;10;1;0;0,0;0,0;10;25;150;200;0,1666666666666667;0,25
25964;25964;1000;1,0000;0,98999999999999999;0,01000000000000000;0,7592857142857140;0,2373398824054230;2,5;7;10;1;0;0,0;0,0;10;25;250;200;0,1000000000000000;0,25
25967;25967;700;1,0000;0,98944444444444402;0,01055555555555550;0,8735294117647060;0,1854282602676370;2,5;7;10;1;0;0,0;0,0;10;25;450;200;0,0555555555555556;0,25
25970;25970;2700;1,0000;0,98043478260869599;0,01956521739130430;0,8806862745098040;0,1224582361780670;2,5;7;10;1;0;0,0;0,0;10;30;100;200;0,3000000000000000;0,25
25973;25973;1300;1,0000;0,98875000000000002;0,01125000000000000;0,7150000000000000;0,2326067117538550;2,5;7;10;1;0;0,0;0,0;10;30;150;200;0,2000000000000000;0,25
25976;25976;1200;1,0000;0,98666666666666702;0,01333333333333330;0,8218421052631580;0,1888136244960140;2,5;7;10;1;0;0,0;0,0;10;30;250;200;0,1200000000000000;0,25
25979;25979;900;1,0000;0,98899999999999999;0,01100000000000000;0,8380000000000000;0,2099085013699260;2,5;7;10;1;0;0,0;0,0;10;30;450;200;0,0666666666666667;0,25
25982;25982;2500;1,0000;0,98857142857142899;0,01142857142857150;0,7651515151515150;0,2038131989733680;2,5;7;10;1;0;0,0;0,0;10;40;100;200;0,4000000000000000;0,25
25985;25985;1800;1,0000;0,97999999999999998;0,02000000000000000;0,7053846153846151;0,2404367820318810;2,5;7;10;1;0;0,0;0,0;10;40;150;200;0,2666666666666667;0,25
25988;25988;1500;1,0000;0,98299999999999998;0,01700000000000000;0,8157142857142859;0,1584636055557060;2,5;7;10;1;0;0,0;0,0;10;40;250;200;0,1600000000000000;0,25
25991;25991;800;1,0000;0,98999999999999999;0,01000000000000000;0,8732352941176470;0,1634581480883430;2,5;7;10;1;0;0,0;0,0;10;40;450;200;0,0888888888888889;0,25
25994;25994;700;1,0000;0,98812500000000003;0,01187500000000000;0,8653125000000000;0,1773646784640800;2,5;7;10;1;0;0,0;0,5;10;5;100;200;0,0500000000000000;0,25
25997;25997;700;1,0000;0,99375000000000002;0,00624999999999998;0,8479166666666670;0,1667123043576640;2,5;7;10;1;0;0,0;0,5;10;5;150;200;0,0333333333333333;0,25
26000;26000;1000;1,0000;0,98357142857142899;0,01642857142857150;0,8588888888888890;0,1565675531290260;2,5;7;10;1;0;0,0;0,5;10;5;250;200;0,0200000000000000;0,25
26003;26003;900;1,0000;0,99416666666666698;0,00583333333333336;0,8543750000000000;0,1928200802129630;2,5;7;10;1;0;0,0;0,5;10;5;450;200;0,0111111111111111;0,25
26006;26006;1200;1,0000;0,98499999999999999;0,01500000000000000;0,8192500000000000;0,1844927255733240;2,5;7;10;1;0;0,0;0,5;10;10;100;200;0,1000000000000000;0,25
26009;26009;900;1,0000;0,98624999999999996;0,01375000000000000;0,7835714285714290;0,2111728108539450;2,5;7;10;1;0;0,0;0,5;10;10;150;200;0,0666666666666667;0,25
26012;26012;800;1,0000;0,98875000000000002;0,01125000000000000;0,8423529411764710;0,2057312996290520;2,5;7;10;1;0;0,0;0,5;10;10;250;200;0,0400000000000000;0,25
26015;26015;900;1,0000;0,99277777777777798;0,00722222222222224;0,8626315789473680;0,1828430445692930;2,5;7;10;1;0;0,0;0,5;10;10;450;200;0,0222222222222222;0,25
26018;26018;1000;1,0000;0,98799999999999999;0,01200000000000000;0,8595238095238090;0,1659058826707540;2,5;7;10;1;0;0,0;0,5;10;15;100;200;0,1500000000000000;0,25
26021;26021;1200;1,0000;0,98499999999999999;0,01500000000000000;0,7955263157894740;0,2014109586616520;2,5;7;10;1;0;0,0;0,5;10;15;150;200;0,1000000000000000;0,25
26024;26024;1000;1,0000;0,98899999999999999;0,01100000000000000;0,8193750000000000;0,1745744826714370;2,5;7;10;1;0;0,0;0,5;10;15;250;200;0,0600000000000000;0,25
26027;26027;800;1,0000;0,98899999999999999;0,01100000000000000;0,8317857142857140;0,1811778465704680;2,5;7;10;1;0;0,0;0,5;10;15;450;200;0,0333333333333333;0,25
26030;26030;1600;1,0000;0,98599999999999999;0,01400000000000000;0,8267187499999999;0,2032740458140510;2,5;7;10;1;0;0,0;0,5;10;25;100;200;0,2500000000000000;0,25
26033;26033;1300;1,0000;0,98899999999999999;0,01100000000000000;0,8414583333333330;0,1838092061768460;2,5;7;10;1;0;0,0;0,5;10;25;150;200;0,1666666666666667;0,25
26036;26036;1000;1,0000;0,98999999999999999;0,01000000000000000;0,7723333333333330;0,2107966747727250;2,5;7;10;1;0;0,0;0,5;10;25;250;200;0,1000000000000000;0,25
26039;26039;900;1,0000;0,98899999999999999;0,01100000000000000;0,8163333333333330;0,2047687429644430;2,5;7;10;1;0;0,0;0,5;10;25;450;200;0,0555555555555556;0,25
26042;26042;2000;1,0000;0,97818181818181804;0,02181818181818180;0,7779687500000000;0,2042644529375360;2,5;7;10;1;0;0,0;0,5;10;30;100;200;0,3000000000000000;0,25
26045;26045;1400;1,0000;0,97444444444444400;0,02555555555555560;0,8368750000000000;0,1548478390577980;2,5;7;10;1;0;0,0;0,5;10;30;150;200;0,2000000000000000;0,25
26048;26048;1300;1,0000;0,99124999999999996;0,00875000000000004;0,8244444444444440;0,1531520667688020;2,5;7;10;1;0;0,0;0,5;10;30;250;200;0,1200000000000000;0,25
26051;26051;800;1,0000;0,99333333333333296;0,00666666666666671;0,7966666666666670;0,1817007196330040;2,5;7;10;1;0;0,0;0,5;10;30;450;200;0,0666666666666667;0,25
26054;26054;2000;1,0000;0,98899999999999999;0,01100000000000000;0,7876923076923080;0,1543647030200280;2,5;7;10;1;0;0,0;0,5;10;40;100;200;0,4000000000000000;0,25
26057;26057;2300;1,0000;0,99624999999999997;0,00375000000000003;0,7435714285714290;0,1805026784599520;2,5;7;10;1;0;0,0;0,5;10;40;150;200;0,2666666666666667;0,25
26060;26060;1400;1,0000;0,99299999999999999;0,00700000000000001;0,7540000000000000;0,1920978369148610;2,5;7;10;1;0;0,0;0,5;10;40;250;200;0,1600000000000000;0,25
26063;26063;1100;1,0000;0,98083333333333300;0,01916666666666670;0,8236111111111110;0,1766752217684420;2,5;7;10;1;0;0,0;0,5;10;40;450;200;0,0888888888888889;0,25
