run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
301;1300;1,0000;0,98571428571428565;0,01428571428571435;0,7476190476190476;0,256142631397133;0,4;2;10;1,00;0;0;0;10;12;150;200;0,08;0,04
302;1200;1,0000;0,98750000000000004;0,01249999999999996;0,7468421052631579;0,250910622236041;0,4;2;10;1,00;0;0;0;10;12;150;200;0,08;0,04
303;1000;1,0000;0,98999999999999999;0,01000000000000001;0,7582142857142857;0,207203051125229;0,4;2;10;1,00;0;0;0;10;12;150;200;0,08;0,04
304;1200;1,0000;0,98714285714285710;0,01285714285714290;0,7782500000000000;0,233284753714831;0,4;2;10;1,00;0;0;0;10;12;150;200;0,08;0,04
305;1000;1,0000;0,99624999999999997;0,00375000000000003;0,7853333333333333;0,209791279495552;0,4;2;10;1,00;0;0;0;10;12;150;200;0,08;0,04
316;400;0,0000;0,00750000000000000;0,00750000000000000;0,0990909090909091;0,149796832106326;0,8;2;10;0,00;0;0;0;10;12;150;200;0,08;0,08
317;500;0,0000;0,00000000000000000;0,00000000000000000;0,1514285714285714;0,159940465114218;0,8;2;10;0,00;0;0;0;10;12;150;200;0,08;0,08
318;500;0,0000;0,00833333333333333;0,00833333333333333;0,1388888888888889;0,175317172892763;0,8;2;10;0,00;0;0;0;10;12;150;200;0,08;0,08
319;600;0,0000;0,00916666666666667;0,00916666666666667;0,1276923076923077;0,181975449175333;0,8;2;10;0,00;0;0;0;10;12;150;200;0,08;0,08
320;500;0,0000;0,01250000000000000;0,01250000000000000;0,1265000000000000;0,155403596411981;0,8;2;10;0,00;0;0;0;10;12;150;200;0,08;0,08
331;600;0,0000;0,00928571428571429;0,00928571428571429;0,1017857142857143;0,148849525759007;0,8;2;10;0,16;0;0;0;10;12;150;200;0,08;0,08
332;600;0,0000;0,00875000000000000;0,00875000000000000;0,1254545454545455;0,156196263486912;0,8;2;10;0,16;0;0;0;10;12;150;200;0,08;0,08
333;500;0,0000;0,00777777777777778;0,00777777777777778;0,0813333333333333;0,134913552568549;0,8;2;10;0,16;0;0;0;10;12;150;200;0,08;0,08
334;400;0,0000;0,01400000000000000;0,01400000000000000;0,1245000000000000;0,173180220836240;0,8;2;10;0,16;0;0;0;10;12;150;200;0,08;0,08
335;600;0,0000;0,01583333333333333;0,01583333333333333;0,1050000000000000;0,149192269683564;0,8;2;10;0,16;0;0;0;10;12;150;200;0,08;0,08
346;500;0,0000;0,01166666666666667;0,01166666666666667;0,1505555555555556;0,171981911193526;0,8;2;10;0,33;0;0;0;10;12;150;200;0,08;0,08
347;600;0,0000;0,01277777777777778;0,01277777777777778;0,0918750000000000;0,132713664204808;0,8;2;10;0,33;0;0;0;10;12;150;200;0,08;0,08
348;500;0,0000;0,01071428571428571;0,01071428571428571;0,1042307692307692;0,151394162066086;0,8;2;10;0,33;0;0;0;10;12;150;200;0,08;0,08
349;700;0,0000;0,01500000000000000;0,01500000000000000;0,1433333333333333;0,165382934886025;0,8;2;10;0,33;0;0;0;10;12;150;200;0,08;0,08
350;600;0,0000;0,01333333333333333;0,01333333333333333;0,1257692307692308;0,165326018241813;0,8;2;10;0,33;0;0;0;10;12;150;200;0,08;0,08
