X;run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
4841;4841;NA;0,7210;NA;0,00000000000000000;0,6222549019607840;0,1642816711999850;7;7;10;0,5;0;0,2;0;10;10;150;200;0,0666666666666667;0,7
4844;4844;1900;1,0000;0,74879310344827599;0,25120689655172401;0,7020762711864410;0,1809558267285220;7;7;10;0,5;0;0,2;0;10;10;250;200;0,0400000000000000;0,7
4847;4847;1100;1,0000;0,87603658536585405;0,12396341463414599;0,7953813559322030;0,2005165943424450;7;7;10;0,5;0;0,2;0;10;10;450;200;0,0222222222222222;0,7
4850;4850;3000;0,0000;0,29825000000000002;0,29825000000000002;0,3592483660130720;0,1613091703370040;7;7;10;0,5;0;0,2;0;10;15;100;200;0,1500000000000000;0,7
4853;4853;2700;1,0000;0,94101694915254197;0,05898305084745760;0,7852097902097900;0,1842962195032640;7;7;10;0,5;0;0,2;0;10;15;150;200;0,1000000000000000;0,7
4856;4856;2000;1,0000;0,80253623188405798;0,19746376811594199;0,7509090909090910;0,1390656089076180;7;7;10;0,5;0;0,2;0;10;15;250;200;0,0600000000000000;0,7
4859;4859;1300;1,0000;0,96274193548387099;0,03725806451612900;0,8561057692307690;0,1702467608444970;7;7;10;0,5;0;0,2;0;10;15;450;200;0,0333333333333333;0,7
4862;4862;1900;0,0000;0,43256944444444401;0,43256944444444401;0,4452272727272730;0,2094438871056880;7;7;10;0,5;0;0,2;0;10;25;100;200;0,2500000000000000;0,7
4865;4865;NA;0,4550;NA;0,00000000000000000;0,4669934640522880;0,1827911699155780;7;7;10;0,5;0;0,2;0;10;25;150;200;0,1666666666666667;0,7
4868;4868;2900;1,0000;0,93773809523809504;0,06226190476190470;0,7884469696969700;0,1567941381125980;7;7;10;0,5;0;0,2;0;10;25;250;200;0,1000000000000000;0,7
4871;4871;1500;1,0000;0,94680232558139499;0,05319767441860470;0,8287686567164180;0,1928529734957490;7;7;10;0,5;0;0,2;0;10;25;450;200;0,0555555555555556;0,7
4874;4874;3200;0,0000;0,47531250000000003;0,47531250000000003;0,3844656488549620;0,2779044190339800;7;7;10;0,5;0;0,2;0;10;30;100;200;0,3000000000000000;0,7
4877;4877;2800;1,0000;0,83712121212121204;0,16287878787878801;0,7013071895424841;0,1807575171708220;7;7;10;0,5;0;0,2;0;10;30;150;200;0,2000000000000000;0,7
4880;4880;3700;1,0000;0,76421052631578901;0,23578947368421099;0,6459868421052630;0,1607443771726110;7;7;10;0,5;0;0,2;0;10;30;250;200;0,1200000000000000;0,7
4883;4883;2600;1,0000;0,90347457627118599;0,09652542372881361;0,7693571428571430;0,1752139933732250;7;7;10;0,5;0;0,2;0;10;30;450;200;0,0666666666666667;0,7
4886;4886;2500;0,0000;0,21973214285714299;0,21973214285714299;0,3642537313432840;0,1885705103985970;7;7;10;0,5;0;0,2;0;10;40;100;200;0,4000000000000000;0,7
4889;4889;NA;0,4175;NA;0,00000000000000000;0,4312418300653590;0,1831587615238340;7;7;10;0,5;0;0,2;0;10;40;150;200;0,2666666666666667;0,7
4892;4892;3700;1,0000;0,61987179487179500;0,38012820512820500;0,5534967320261440;0,1875158633353670;7;7;10;0,5;0;0,2;0;10;40;250;200;0,1600000000000000;0,7
4895;4895;3900;1,0000;0,94075757575757601;0,05924242424242420;0,7859150326797389;0,1707177552089540;7;7;10;0,5;0;0,2;0;10;40;450;200;0,0888888888888889;0,7
4898;4898;900;0,0000;0,51917647058823502;0,51917647058823502;0,4898695652173910;0,2238033097030060;7;7;10;0,5;0;0,4;0;10;5;100;200;0,0500000000000000;0,7
4901;4901;800;0,0000;0,71271084337349400;0,71271084337349400;0,6453181818181820;0,2583107413870550;7;7;10;0,5;0;0,4;0;10;5;150;200;0,0333333333333333;0,7
4904;4904;3000;1,0000;0,84223404255319101;0,15776595744680899;0,7593571428571430;0,1183851822968630;7;7;10;0,5;0;0,4;0;10;5;250;200;0,0200000000000000;0,7
4907;4907;900;0,0000;0,45789473684210502;0,45789473684210502;0,4406603773584910;0,3390048991580940;7;7;10;0,5;0;0,4;0;10;5;450;200;0,0111111111111111;0,7
4910;4910;2200;0,0000;0,56855263157894698;0,56855263157894698;0,5302068965517240;0,2860366598627540;7;7;10;0,5;0;0,4;0;10;10;100;200;0,1000000000000000;0,7
4913;4913;1700;1,0000;0,65839999999999999;0,34160000000000001;0,5609615384615390;0,3703357679601310;7;7;10;0,5;0;0,4;0;10;10;150;200;0,0666666666666667;0,7
4916;4916;3700;0,0000;0,56986111111111104;0,56986111111111104;0,4960333333333330;0,2596805579361350;7;7;10;0,5;0;0,4;0;10;10;250;200;0,0400000000000000;0,7
4919;4919;600;0,0000;0,52660714285714305;0,52660714285714305;0,5086666666666670;0,3103288165139910;7;7;10;0,5;0;0,4;0;10;10;450;200;0,0222222222222222;0,7
4922;4922;1800;0,0000;0,07923076923076920;0,07923076923076920;0,1993750000000000;0,1670065394244380;7;7;10;0,5;0;0,4;0;10;15;100;200;0,1500000000000000;0,7
4925;4925;3300;0,0000;0,11115384615384601;0,11115384615384601;0,2729787234042550;0,1588069118721180;7;7;10;0,5;0;0,4;0;10;15;150;200;0,1000000000000000;0,7
4928;4928;2000;1,0000;0,60169014084507000;0,39830985915493000;0,6066044776119400;0,3049384263905990;7;7;10;0,5;0;0,4;0;10;15;250;200;0,0600000000000000;0,7
4931;4931;2900;1,0000;0,66785714285714304;0,33214285714285702;0,6240849673202610;0,1950787947320540;7;7;10;0,5;0;0,4;0;10;15;450;200;0,0333333333333333;0,7
4934;4934;NA;0,4430;NA;0,00000000000000000;0,5411437908496730;0,2339987746903550;7;7;10;0,5;0;0,4;0;10;25;100;200;0,2500000000000000;0,7
4937;4937;3200;0,0000;0,28285714285714297;0,28285714285714297;0,3381205673758870;0,1653346595405510;7;7;10;0,5;0;0,4;0;10;25;150;200;0,1666666666666667;0,7
4940;4940;2100;0,0000;0,47854838709677400;0,47854838709677400;0,4872265625000000;0,1687620612123060;7;7;10;0,5;0;0,4;0;10;25;250;200;0,1000000000000000;0,7
4943;4943;2500;0,0000;0,42686046511627901;0,42686046511627901;0,4365702479338840;0,2721580676263420;7;7;10;0,5;0;0,4;0;10;25;450;200;0,0555555555555556;0,7
4946;4946;2900;0,0000;0,30679487179487203;0,30679487179487203;0,3451550387596900;0,1940531277774050;7;7;10;0,5;0;0,4;0;10;30;100;200;0,3000000000000000;0,7
4949;4949;2800;0,0000;0,04308823529411760;0,04308823529411760;0,2307024793388430;0,1656028202571890;7;7;10;0,5;0;0,4;0;10;30;150;200;0,2000000000000000;0,7
4952;4952;3200;0,0000;0,34375000000000000;0,34375000000000000;0,4013636363636360;0,2809304095437200;7;7;10;0,5;0;0,4;0;10;30;250;200;0,1200000000000000;0,7
4955;4955;3200;0,0000;0,10486111111111100;0,10486111111111100;0,2334074074074070;0,1342442247734310;7;7;10;0,5;0;0,4;0;10;30;450;200;0,0666666666666667;0,7
4958;4958;2900;0,0000;0,10352272727272700;0,10352272727272700;0,2304850746268660;0,1425636243703260;7;7;10;0,5;0;0,4;0;10;40;100;200;0,4000000000000000;0,7
4961;4961;3500;0,0000;0,49202702702702700;0,49202702702702700;0,4650344827586210;0,2928710233237180;7;7;10;0,5;0;0,4;0;10;40;150;200;0,2666666666666667;0,7
4964;4964;4600;1,0000;0,59916666666666696;0,40083333333333299;0,5024836601307190;0,2230198865505980;7;7;10;0,5;0;0,4;0;10;40;250;200;0,1600000000000000;0,7
4967;4967;NA;0,6715;NA;0,00000000000000000;0,5721895424836601;0,1308585391112930;7;7;10;0,5;0;0,4;0;10;40;450;200;0,0888888888888889;0,7
5186;5186;1200;1,0000;0,98734374999999996;0,01265625000000000;0,8280985915492960;0,1870969309460110;10;1;10;0,5;0;0,0;0;10;5;100;200;0,0500000000000000;1,0
5189;5189;1300;1,0000;0,97441176470588198;0,02558823529411770;0,8127631578947370;0,2069644007018950;10;1;10;0,5;0;0,0;0;10;5;150;200;0,0333333333333333;1,0
5192;5192;1000;1,0000;0,97115384615384603;0,02884615384615390;0,8640816326530610;0,1782349702152080;10;1;10;0,5;0;0,0;0;10;5;250;200;0,0200000000000000;1,0
5195;5195;1500;1,0000;0,95180952380952399;0,04819047619047620;0,8665686274509800;0,1618473437950050;10;1;10;0,5;0;0,0;0;10;5;450;200;0,0111111111111111;1,0
5198;5198;1400;1,0000;0,97660000000000002;0,02340000000000000;0,7685714285714290;0,2160534402107850;10;1;10;0,5;0;0,0;0;10;10;100;200;0,1000000000000000;1,0
5201;5201;1000;1,0000;0,92718750000000005;0,07281250000000010;0,7605384615384611;0,2076827566358030;10;1;10;0,5;0;0,0;0;10;10;150;200;0,0666666666666667;1,0
5204;5204;900;1,0000;0,96208333333333296;0,03791666666666670;0,8072727272727270;0,2006588797287230;10;1;10;0,5;0;0,0;0;10;10;250;200;0,0400000000000000;1,0
5207;5207;1100;1,0000;0,97370370370370396;0,02629629629629630;0,8103968253968250;0,2016870411563530;10;1;10;0,5;0;0,0;0;10;10;450;200;0,0222222222222222;1,0
5210;5210;1500;1,0000;0,97758620689655196;0,02241379310344830;0,7816233766233770;0,2095506495086590;10;1;10;0,5;0;0,0;0;10;15;100;200;0,1500000000000000;1,0
5213;5213;1500;1,0000;0,96565217391304303;0,03434782608695650;0,7776760563380281;0,1923145321489090;10;1;10;0,5;0;0,0;0;10;15;150;200;0,1000000000000000;1,0
5216;5216;1100;1,0000;0,96718749999999998;0,03281250000000000;0,8040441176470590;0,2002298256983950;10;1;10;0,5;0;0,0;0;10;15;250;200;0,0600000000000000;1,0
5219;5219;1000;1,0000;0,97532258064516097;0,02467741935483870;0,8378125000000000;0,1753587592464220;10;1;10;0,5;0;0,0;0;10;15;450;200;0,0333333333333333;1,0
5222;5222;2400;1,0000;0,96918604651162799;0,03081395348837210;0,7895338983050850;0,1965090494949060;10;1;10;0,5;0;0,0;0;10;25;100;200;0,2500000000000000;1,0
5225;5225;2000;1,0000;0,96980769230769204;0,03019230769230770;0,7337640449438200;0,2120212265569780;10;1;10;0,5;0;0,0;0;10;25;150;200;0,1666666666666667;1,0
5228;5228;1500;1,0000;0,97810344827586204;0,02189655172413800;0,8242857142857140;0,1740079291253600;10;1;10;0,5;0;0,0;0;10;25;250;200;0,1000000000000000;1,0
5231;5231;1200;1,0000;0,97899999999999998;0,02100000000000000;0,7454629629629630;0,2171541242912870;10;1;10;0,5;0;0,0;0;10;25;450;200;0,0555555555555556;1,0
5234;5234;2300;1,0000;0,96989130434782600;0,03010869565217390;0,7661016949152540;0,2094469065509670;10;1;10;0,5;0;0,0;0;10;30;100;200;0,3000000000000000;1,0
5237;5237;1300;1,0000;0,95699999999999996;0,04300000000000000;0,8077011494252870;0,1796116686362310;10;1;10;0,5;0;0,0;0;10;30;150;200;0,2000000000000000;1,0
5240;5240;1400;1,0000;0,96579999999999999;0,03420000000000000;0,7650000000000000;0,1886853834112320;10;1;10;0,5;0;0,0;0;10;30;250;200;0,1200000000000000;1,0
5243;5243;1200;1,0000;0,99045454545454503;0,00954545454545452;0,7642000000000000;0,1916506174883700;10;1;10;0,5;0;0,0;0;10;30;450;200;0,0666666666666667;1,0
5246;5246;3600;1,0000;0,95474999999999999;0,04525000000000000;0,7790728476821190;0,1627568779637390;10;1;10;0,5;0;0,0;0;10;40;100;200;0,4000000000000000;1,0
5249;5249;2200;1,0000;0,97297297297297303;0,02702702702702710;0,7927830188679250;0,1950556455264810;10;1;10;0,5;0;0,0;0;10;40;150;200;0,2666666666666667;1,0
5252;5252;1600;1,0000;0,96088235294117597;0,03911764705882360;0,7751176470588240;0,1968637679646890;10;1;10;0,5;0;0,0;0;10;40;250;200;0,1600000000000000;1,0
5255;5255;1300;1,0000;0,97868421052631605;0,02131578947368420;0,7562295081967210;0,2076508602954020;10;1;10;0,5;0;0,0;0;10;40;450;200;0,0888888888888889;1,0
5258;5258;1700;1,0000;0,93456521739130405;0,06543478260869560;0,7465500000000000;0,2492460297243130;10;1;10;0,5;0;0,2;0;10;5;100;200;0,0500000000000000;1,0
5261;5261;1300;1,0000;0,69268518518518496;0,30731481481481498;0,6484895833333330;0,1985554672492330;10;1;10;0,5;0;0,2;0;10;5;150;200;0,0333333333333333;1,0
5264;5264;1300;1,0000;0,97390624999999997;0,02609375000000000;0,8055405405405410;0,1989485504627030;10;1;10;0,5;0;0,2;0;10;5;250;200;0,0200000000000000;1,0
5267;5267;1200;1,0000;0,97387096774193505;0,02612903225806450;0,7997142857142860;0,2082899416509610;10;1;10;0,5;0;0,2;0;10;5;450;200;0,0111111111111111;1,0
5270;5270;2900;1,0000;0,95872549019607800;0,04127450980392160;0,8044680851063830;0,1598735014758990;10;1;10;0,5;0;0,2;0;10;10;100;200;0,1000000000000000;1,0
5273;5273;2000;1,0000;0,89619047619047598;0,10380952380952400;0,7849603174603170;0,1566148090465850;10;1;10;0,5;0;0,2;0;10;10;150;200;0,0666666666666667;1,0
5276;5276;1300;1,0000;0,97487804878048800;0,02512195121951220;0,8326506024096390;0,1919529562371190;10;1;10;0,5;0;0,2;0;10;10;250;200;0,0400000000000000;1,0
5279;5279;900;1,0000;0,94412499999999999;0,05587500000000000;0,8062142857142860;0,1993348281309720;10;1;10;0,5;0;0,2;0;10;10;450;200;0,0222222222222222;1,0
5282;5282;4900;1,0000;0,82999999999999996;0,17000000000000001;0,6200653594771240;0,1254426202021960;10;1;10;0,5;0;0,2;0;10;15;100;200;0,1500000000000000;1,0
5285;5285;2300;1,0000;0,88688405797101399;0,11311594202898601;0,7698226950354610;0,1582362737756400;10;1;10;0,5;0;0,2;0;10;15;150;200;0,1000000000000000;1,0
5288;5288;2200;1,0000;0,92835616438356205;0,07164383561643840;0,8394014084507040;0,1387309278878080;10;1;10;0,5;0;0,2;0;10;15;250;200;0,0600000000000000;1,0
5291;5291;1100;1,0000;0,95765957446808503;0,04234042553191490;0,8215662650602410;0,1868593571001470;10;1;10;0,5;0;0,2;0;10;15;450;200;0,0333333333333333;1,0
5294;5294;NA;0,5985;NA;0,00000000000000000;0,4750980392156860;0,1760200259504690;10;1;10;0,5;0;0,2;0;10;25;100;200;0,2500000000000000;1,0
5297;5297;NA;0,7645;NA;0,00000000000000000;0,6198692810457520;0,1390072268478410;10;1;10;0,5;0;0,2;0;10;25;150;200;0,1666666666666667;1,0
5300;5300;3000;1,0000;0,84383333333333299;0,15616666666666701;0,7009803921568630;0,1668625525847800;10;1;10;0,5;0;0,2;0;10;25;250;200;0,1000000000000000;1,0
5303;5303;1800;1,0000;0,94731707317073199;0,05268292682926830;0,7767857142857140;0,1970468179230720;10;1;10;0,5;0;0,2;0;10;25;450;200;0,0555555555555556;1,0
5306;5306;NA;0,7895;NA;0,00000000000000000;0,5989869281045750;0,1449572980192930;10;1;10;0,5;0;0,2;0;10;30;100;200;0,3000000000000000;1,0
5309;5309;4500;1,0000;0,81333333333333302;0,18666666666666701;0,6439869281045750;0,1440741305410490;10;1;10;0,5;0;0,2;0;10;30;150;200;0,2000000000000000;1,0
5312;5312;1900;1,0000;0,81722222222222196;0,18277777777777801;0,7200000000000000;0,1753781628367680;10;1;10;0,5;0;0,2;0;10;30;250;200;0,1200000000000000;1,0
5315;5315;2100;1,0000;0,94313432835820898;0,05686567164179100;0,8009398496240600;0,1883472276745920;10;1;10;0,5;0;0,2;0;10;30;450;200;0,0666666666666667;1,0
5318;5318;4400;0,0000;0,31166666666666698;0,31166666666666698;0,3888235294117650;0,1873470996800160;10;1;10;0,5;0;0,2;0;10;40;100;200;0,4000000000000000;1,0
5321;5321;NA;0,7150;NA;0,00000000000000000;0,5355882352941180;0,1456089088427120;10;1;10;0,5;0;0,2;0;10;40;150;200;0,2666666666666667;1,0
5324;5324;NA;0,8825;NA;0,00000000000000000;0,7451960784313730;0,1233441408814510;10;1;10;0,5;0;0,2;0;10;40;250;200;0,1600000000000000;1,0
5327;5327;2800;1,0000;0,87284615384615405;0,12715384615384601;0,7626644736842110;0,1560224955795590;10;1;10;0,5;0;0,2;0;10;40;450;200;0,0888888888888889;1,0
5330;5330;2600;0,0000;0,69097222222222199;0,69097222222222199;0,6016666666666670;0,3117823338231510;10;1;10;0,5;0;0,4;0;10;5;100;200;0,0500000000000000;1,0
5333;5333;2700;0,0000;0,81343750000000004;0,81343750000000004;0,6082954545454550;0,2644292640846920;10;1;10;0,5;0;0,4;0;10;5;150;200;0,0333333333333333;1,0
5336;5336;2100;1,0000;0,89739726027397304;0,10260273972602700;0,8048561151079140;0,1669797159056410;10;1;10;0,5;0;0,4;0;10;5;250;200;0,0200000000000000;1,0
5339;5339;2600;1,0000;0,98205128205128200;0,01794871794871800;0,8086666666666670;0,1945364381557040;10;1;10;0,5;0;0,4;0;10;5;450;200;0,0111111111111111;1,0
5342;5342;2300;0,0000;0,64076271186440703;0,64076271186440703;0,5362977099236640;0,1980399996370780;10;1;10;0,5;0;0,4;0;10;10;100;200;0,1000000000000000;1,0
5345;5345;4500;0,0000;0,19428571428571401;0,19428571428571401;0,3811513157894740;0,1596534641263030;10;1;10;0,5;0;0,4;0;10;10;150;200;0,0666666666666667;1,0
5348;5348;3300;1,0000;0,79686274509803900;0,20313725490196100;0,6571568627450980;0,2393266078650640;10;1;10;0,5;0;0,4;0;10;10;250;200;0,0400000000000000;1,0
5351;5351;3000;1,0000;0,96973684210526301;0,03026315789473690;0,8048854961832060;0,1651845886470120;10;1;10;0,5;0;0,4;0;10;10;450;200;0,0222222222222222;1,0
5354;5354;1900;0,0000;0,32873134328358200;0,32873134328358200;0,3472834645669290;0,1430586458519050;10;1;10;0,5;0;0,4;0;10;15;100;200;0,1500000000000000;1,0
5357;5357;NA;0,4335;NA;0,00000000000000000;0,5151633986928100;0,1545764781553110;10;1;10;0,5;0;0,4;0;10;15;150;200;0,1000000000000000;1,0
5360;5360;NA;0,7225;NA;0,00000000000000000;0,6527450980392160;0,1480219813606890;10;1;10;0,5;0;0,4;0;10;15;250;200;0,0600000000000000;1,0
5363;5363;3800;1,0000;0,82652777777777797;0,17347222222222200;0,7169281045751630;0,1615835739671240;10;1;10;0,5;0;0,4;0;10;15;450;200;0,0333333333333333;1,0
5366;5366;NA;0,3680;NA;0,00000000000000000;0,4333006535947710;0,0967772867115741;10;1;10;0,5;0;0,4;0;10;25;100;200;0,2500000000000000;1,0
5369;5369;NA;0,4830;NA;0,00000000000000000;0,4716339869281050;0,2163466319429970;10;1;10;0,5;0;0,4;0;10;25;150;200;0,1666666666666667;1,0
5372;5372;NA;0,5740;NA;0,00000000000000000;0,5407516339869280;0,0711876949233274;10;1;10;0,5;0;0,4;0;10;25;250;200;0,1000000000000000;1,0
5375;5375;3500;1,0000;0,94138888888888905;0,05861111111111110;0,7067063492063490;0,1716684743316750;10;1;10;0,5;0;0,4;0;10;25;450;200;0,0555555555555556;1,0
5378;5378;NA;0,4605;NA;0,00000000000000000;0,4357843137254900;0,2161582309442640;10;1;10;0,5;0;0,4;0;10;30;100;200;0,3000000000000000;1,0
5381;5381;NA;0,4485;NA;0,00000000000000000;0,4380065359477120;0,1669820545326580;10;1;10;0,5;0;0,4;0;10;30;150;200;0,2000000000000000;1,0
5384;5384;4700;0,0000;0,40500000000000003;0,40500000000000003;0,4104248366013070;0,1771474888338460;10;1;10;0,5;0;0,4;0;10;30;250;200;0,1200000000000000;1,0
5387;5387;4000;1,0000;0,84816666666666696;0,15183333333333299;0,7258169934640520;0,1403865170983540;10;1;10;0,5;0;0,4;0;10;30;450;200;0,0666666666666667;1,0
5390;5390;3600;0,0000;0,28775862068965502;0,28775862068965502;0,3612500000000000;0,1644864747014540;10;1;10;0,5;0;0,4;0;10;40;100;200;0,4000000000000000;1,0
5393;5393;3900;0,0000;0,36370967741935500;0,36370967741935500;0,4395033112582780;0,1955085291974810;10;1;10;0,5;0;0,4;0;10;40;150;200;0,2666666666666667;1,0
5396;5396;NA;0,4645;NA;0,00000000000000000;0,5652614379084970;0,1971147064943150;10;1;10;0,5;0;0,4;0;10;40;250;200;0,1600000000000000;1,0
5399;5399;NA;0,5010;NA;0,00000000000000000;0,4480392156862750;0,1454261379873200;10;1;10;0,5;0;0,4;0;10;40;450;200;0,0888888888888889;1,0
5618;5618;1100;1,0000;0,98203125000000002;0,01796875000000000;0,8266176470588240;0,1975171278733470;10;3;10;0,5;0;0,0;0;10;5;100;200;0,0500000000000000;1,0
5621;5621;1100;1,0000;0,96260000000000001;0,03740000000000000;0,8102459016393440;0,1824724322318040;10;3;10;0,5;0;0,0;0;10;5;150;200;0,0333333333333333;1,0
5624;5624;900;1,0000;0,96234042553191501;0,03765957446808510;0,8619480519480520;0,1597410648274510;10;3;10;0,5;0;0,0;0;10;5;250;200;0,0200000000000000;1,0
5627;5627;1000;1,0000;0,96994999999999998;0,03005000000000000;0,9094736842105260;0,1338620150564010;10;3;10;0,5;0;0,0;0;10;5;450;200;0,0111111111111111;1,0
5630;5630;1100;1,0000;0,93999999999999995;0,06000000000000010;0,8084831460674160;0,1954662323987740;10;3;10;0,5;0;0,0;0;10;10;100;200;0,1000000000000000;1,0
5633;5633;1200;1,0000;0,97111111111111104;0,02888888888888890;0,8322666666666670;0,1778518464320210;10;3;10;0,5;0;0,0;0;10;10;150;200;0,0666666666666667;1,0
5636;5636;1100;1,0000;0,95851851851851899;0,04148148148148150;0,8404761904761900;0,1565472058191060;10;3;10;0,5;0;0,0;0;10;10;250;200;0,0400000000000000;1,0
5639;5639;1200;1,0000;0,98928571428571399;0,01071428571428570;0,7917924528301890;0,1872680471420750;10;3;10;0,5;0;0,0;0;10;10;450;200;0,0222222222222222;1,0
5642;5642;1400;1,0000;0,95980392156862704;0,04019607843137250;0,7904687500000001;0,2188415409966520;10;3;10;0,5;0;0,0;0;10;15;100;200;0,1500000000000000;1,0
5645;5645;1300;1,0000;0,98250000000000004;0,01750000000000000;0,8235526315789470;0,1855762481020920;10;3;10;0,5;0;0,0;0;10;15;150;200;0,1000000000000000;1,0
5648;5648;1000;1,0000;0,97555555555555595;0,02444444444444450;0,8342028985507250;0,1855806135056190;10;3;10;0,5;0;0,0;0;10;15;250;200;0,0600000000000000;1,0
5651;5651;1200;1,0000;0,97844827586206895;0,02155172413793100;0,8331617647058820;0,1913325315274950;10;3;10;0,5;0;0,0;0;10;15;450;200;0,0333333333333333;1,0
5654;5654;2200;1,0000;0,95477272727272700;0,04522727272727280;0,7588053097345130;0,2094095380215810;10;3;10;0,5;0;0,0;0;10;25;100;200;0,2500000000000000;1,0
5657;5657;1700;1,0000;0,97999999999999998;0,02000000000000000;0,7700000000000000;0,2021435133760170;10;3;10;0,5;0;0,0;0;10;25;150;200;0,1666666666666667;1,0
5660;5660;1500;1,0000;0,97363636363636397;0,02636363636363640;0,7492857142857140;0,1989524845215770;10;3;10;0,5;0;0,0;0;10;25;250;200;0,1000000000000000;1,0
5663;5663;1400;1,0000;0,97928571428571398;0,02071428571428570;0,7972602739726030;0,2061233467959620;10;3;10;0,5;0;0,0;0;10;25;450;200;0,0555555555555556;1,0
5666;5666;2300;1,0000;0,97166666666666701;0,02833333333333330;0,7573611111111110;0,1940065254868100;10;3;10;0,5;0;0,0;0;10;30;100;200;0,3000000000000000;1,0
5669;5669;2000;1,0000;0,97367647058823503;0,02632352941176470;0,7969587628865979;0,1919127361114600;10;3;10;0,5;0;0,0;0;10;30;150;200;0,2000000000000000;1,0
5672;5672;1700;1,0000;0,97607142857142903;0,02392857142857140;0,7832926829268290;0,1941223038053290;10;3;10;0,5;0;0,0;0;10;30;250;200;0,1200000000000000;1,0
5675;5675;1100;1,0000;0,96891304347826102;0,03108695652173910;0,8044915254237290;0,1776078956074750;10;3;10;0,5;0;0,0;0;10;30;450;200;0,0666666666666667;1,0
5678;5678;3200;1,0000;0,97386363636363604;0,02613636363636360;0,7588842975206610;0,1686619987866580;10;3;10;0,5;0;0,0;0;10;40;100;200;0,4000000000000000;1,0
5681;5681;2000;1,0000;0,95418918918918905;0,04581081081081080;0,7165500000000000;0,2254229414351000;10;3;10;0,5;0;0,0;0;10;40;150;200;0,2666666666666667;1,0
5684;5684;2000;1,0000;0,97847826086956502;0,02152173913043480;0,7735465116279070;0,1932582336410040;10;3;10;0,5;0;0,0;0;10;40;250;200;0,1600000000000000;1,0
5687;5687;1100;1,0000;0,96199999999999997;0,03800000000000000;0,7804098360655740;0,2018607091576750;10;3;10;0,5;0;0,0;0;10;40;450;200;0,0888888888888889;1,0
5690;5690;1000;1,0000;0,67394736842105296;0,32605263157894698;0,6496875000000000;0,3119936843192790;10;3;10;0,5;0;0,2;0;10;5;100;200;0,0500000000000000;1,0
5693;5693;1700;1,0000;0,94601190476190500;0,05398809523809520;0,8279710144927540;0,1849182475522510;10;3;10;0,5;0;0,2;0;10;5;150;200;0,0333333333333333;1,0
5696;5696;900;1,0000;0,98250000000000004;0,01750000000000010;0,8326041666666670;0,1667651858641730;10;3;10;0,5;0;0,2;0;10;5;250;200;0,0200000000000000;1,0
5699;5699;1300;1,0000;0,97428571428571398;0,02571428571428570;0,7981746031746030;0,2008596476504810;10;3;10;0,5;0;0,2;0;10;5;450;200;0,0111111111111111;1,0
5702;5702;1700;1,0000;0,80440000000000000;0,19560000000000000;0,6847674418604650;0,2142691616149790;10;3;10;0,5;0;0,2;0;10;10;100;200;0,1000000000000000;1,0
5705;5705;2100;1,0000;0,86056338028168999;0,13943661971831001;0,7387591240875910;0,1984617138046680;10;3;10;0,5;0;0,2;0;10;10;150;200;0,0666666666666667;1,0
5708;5708;1100;1,0000;0,92178571428571399;0,07821428571428569;0,8147826086956520;0,1715778634052260;10;3;10;0,5;0;0,2;0;10;10;250;200;0,0400000000000000;1,0
5711;5711;900;1,0000;0,97724999999999995;0,02275000000000000;0,7927000000000000;0,2062770328604580;10;3;10;0,5;0;0,2;0;10;10;450;200;0,0222222222222222;1,0
5714;5714;4900;1,0000;0,72666666666666702;0,27333333333333298;0,6657516339869280;0,1533472701971500;10;3;10;0,5;0;0,2;0;10;15;100;200;0,1500000000000000;1,0
5717;5717;1800;1,0000;0,94934782608695700;0,05065217391304340;0,8154854368932040;0,1619027706334200;10;3;10;0,5;0;0,2;0;10;15;150;200;0,1000000000000000;1,0
5720;5720;2300;1,0000;0,88796296296296295;0,11203703703703700;0,7719841269841270;0,1842987567674610;10;3;10;0,5;0;0,2;0;10;15;250;200;0,0600000000000000;1,0
5723;5723;1400;1,0000;0,96957446808510594;0,03042553191489360;0,8270652173913040;0,1866935435852980;10;3;10;0,5;0;0,2;0;10;15;450;200;0,0333333333333333;1,0
5726;5726;2400;0,0000;0,49750000000000000;0,49750000000000000;0,4477450980392160;0,2799030266616730;10;3;10;0,5;0;0,2;0;10;25;100;200;0,2500000000000000;1,0
5729;5729;4700;1,0000;0,79888888888888898;0,20111111111111099;0,7116993464052290;0,1552281463967810;10;3;10;0,5;0;0,2;0;10;25;150;200;0,1666666666666667;1,0
5732;5732;2800;1,0000;0,93192307692307697;0,06807692307692299;0,7654676258992810;0,1858381835524170;10;3;10;0,5;0;0,2;0;10;25;250;200;0,1000000000000000;1,0
5735;5735;2300;1,0000;0,94653225806451602;0,05346774193548390;0,8238059701492541;0,1647807601373950;10;3;10;0,5;0;0,2;0;10;25;450;200;0,0555555555555556;1,0
5738;5738;NA;0,4905;NA;0,00000000000000000;0,5054901960784310;0,1993144209285740;10;3;10;0,5;0;0,2;0;10;30;100;200;0,3000000000000000;1,0
5741;5741;4500;1,0000;0,82266666666666699;0,17733333333333301;0,6662418300653600;0,1660129206347550;10;3;10;0,5;0;0,2;0;10;30;150;200;0,2000000000000000;1,0
